canonical_region_id,geometry_feature_id,legacy_region_id,geometry_source_id,geometry_source_name,geometry_snapshot_name,official_current_name_verified,region_type,current_province_id_verified,geometry_snapshot_province,kemendagri_code_verified,bps_code_verified,aliases,valid_from,valid_to,status,match_status,ambiguity_reason,geometry_boundary_version,metadata_source_version,source_access_date,notes
idn-adm2-gb-22746128b93867843889604,gb-22746128B93867843889604,gb-22746128B93867843889604,22746128B93867843889604,Soppeng,Kabupaten Soppeng,,Kabupaten,,Sulawesi Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b25112391877259,gb-22746128B25112391877259,gb-22746128B25112391877259,22746128B25112391877259,Sorong,Sorong,,unresolved,,,,,Kota Sorong | Papua Barat | 91.71; Sorong | Papua Barat | 91.07,,,ambiguous_metadata_unresolved,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-candidates-unresolved,2026-07-12,Do not assign official code/name/province without row-level evidence.
idn-adm2-gb-22746128b99267537228675,gb-22746128B99267537228675,gb-22746128B99267537228675,22746128B99267537228675,Sorong Selatan,Kabupaten Sorong Selatan,,Kabupaten,,Papua Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b28263166501815,gb-22746128B28263166501815,gb-22746128B28263166501815,22746128B28263166501815,Sragen,Kabupaten Sragen,,Kabupaten,,Jawa Tengah,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b90150108137034,gb-22746128B90150108137034,gb-22746128B90150108137034,22746128B90150108137034,Subang,Kabupaten Subang,,Kabupaten,,Jawa Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b66929526216355,gb-22746128B66929526216355,gb-22746128B66929526216355,22746128B66929526216355,Sukabumi,Sukabumi,,unresolved,,,,,Kota Sukabumi | Jawa Barat | 32.72; Sukabumi | Jawa Barat | 32.02,,,ambiguous_metadata_unresolved,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-candidates-unresolved,2026-07-12,Do not assign official code/name/province without row-level evidence.
idn-adm2-gb-22746128b44365111458704,gb-22746128B44365111458704,gb-22746128B44365111458704,22746128B44365111458704,Sukamara,Kabupaten Sukamara,,Kabupaten,,Kalimantan Tengah,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b41417259813102,gb-22746128B41417259813102,gb-22746128B41417259813102,22746128B41417259813102,Sukoharjo,Kabupaten Sukoharjo,,Kabupaten,,Jawa Tengah,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b3578697728098,gb-22746128B3578697728098,gb-22746128B3578697728098,22746128B3578697728098,Sumba Barat,Kabupaten Sumba Barat,,Kabupaten,,Nusa Tenggara Timur,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b80160169684098,gb-22746128B80160169684098,gb-22746128B80160169684098,22746128B80160169684098,Sumba Barat Daya,Kabupaten Sumba Barat Daya,,Kabupaten,,Nusa Tenggara Timur,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b11743482298506,gb-22746128B11743482298506,gb-22746128B11743482298506,22746128B11743482298506,Sumba Tengah,Kabupaten Sumba Tengah,,Kabupaten,,Nusa Tenggara Timur,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b15873256673931,gb-22746128B15873256673931,gb-22746128B15873256673931,22746128B15873256673931,Sumba Timur,Kabupaten Sumba Timur,,Kabupaten,,Nusa Tenggara Timur,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b848155691224,gb-22746128B848155691224,gb-22746128B848155691224,22746128B848155691224,Sumbawa,Kabupaten Sumbawa,,Kabupaten,,Nusa Tenggara Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b87271379033569,gb-22746128B87271379033569,gb-22746128B87271379033569,22746128B87271379033569,Sumbawa Barat,Kabupaten Sumbawa Barat,,Kabupaten,,Nusa Tenggara Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b19624873108228,gb-22746128B19624873108228,gb-22746128B19624873108228,22746128B19624873108228,Sumedang,Kabupaten Sumedang,,Kabupaten,,Jawa Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b46307112426649,gb-22746128B46307112426649,gb-22746128B46307112426649,22746128B46307112426649,Sumenep,Kabupaten Sumenep,,Kabupaten,,Jawa Timur,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b73598541988454,gb-22746128B73598541988454,gb-22746128B73598541988454,22746128B73598541988454,Supiori,Kabupaten Supiori,,Kabupaten,,Papua,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b29828162207979,gb-22746128B29828162207979,gb-22746128B29828162207979,22746128B29828162207979,Tabalong,Kabupaten Tabalong,,Kabupaten,,Kalimantan Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b4646422714630,gb-22746128B4646422714630,gb-22746128B4646422714630,22746128B4646422714630,Tabanan,Kabupaten Tabanan,,Kabupaten,,Bali,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b33549586615312,gb-22746128B33549586615312,gb-22746128B33549586615312,22746128B33549586615312,Takalar,Kabupaten Takalar,,Kabupaten,,Sulawesi Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b68810971865676,gb-22746128B68810971865676,gb-22746128B68810971865676,22746128B68810971865676,Tambrauw,Kabupaten Tambrauw,,Kabupaten,,Papua Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b22343651246279,gb-22746128B22343651246279,gb-22746128B22343651246279,22746128B22343651246279,Tana Tidung,Kabupaten Tana Tidung,,Kabupaten,,Kalimantan Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b55477646801661,gb-22746128B55477646801661,gb-22746128B55477646801661,22746128B55477646801661,Tana Toraja,Kabupaten Tana Toraja,,Kabupaten,,Sulawesi Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b5843223707622,gb-22746128B5843223707622,gb-22746128B5843223707622,22746128B5843223707622,Tanah Bumbu,Kabupaten Tanah Bumbu,,Kabupaten,,Kalimantan Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b43985885623603,gb-22746128B43985885623603,gb-22746128B43985885623603,22746128B43985885623603,Tanah Datar,Kabupaten Tanah Datar,,Kabupaten,,Sumatera Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b54914598899185,gb-22746128B54914598899185,gb-22746128B54914598899185,22746128B54914598899185,Tanah Laut,Kabupaten Tanah Laut,,Kabupaten,,Kalimantan Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b62876177397182,gb-22746128B62876177397182,gb-22746128B62876177397182,22746128B62876177397182,Tangerang,Tangerang,,unresolved,,,,,Kota Tangerang | Banten | 36.71; Tangerang | Banten | 36.03,,,ambiguous_metadata_unresolved,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-candidates-unresolved,2026-07-12,Do not assign official code/name/province without row-level evidence.
idn-adm2-gb-22746128b69666188283297,gb-22746128B69666188283297,gb-22746128B69666188283297,22746128B69666188283297,Tanggamus,Kabupaten Tanggamus,,Kabupaten,,Lampung,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b97653119007289,gb-22746128B97653119007289,gb-22746128B97653119007289,22746128B97653119007289,Tanjung Jabung Barat,Kabupaten Tanjung Jabung Barat,,Kabupaten,,Jambi,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b13468366985120,gb-22746128B13468366985120,gb-22746128B13468366985120,22746128B13468366985120,Tanjung Jabung Timur,Kabupaten Tanjung Jabung Timur,,Kabupaten,,Jambi,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b22210082667393,gb-22746128B22210082667393,gb-22746128B22210082667393,22746128B22210082667393,Tapanuli Selatan,Kabupaten Tapanuli Selatan,,Kabupaten,,Sumatera Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b86210793324026,gb-22746128B86210793324026,gb-22746128B86210793324026,22746128B86210793324026,Tapanuli Tengah,Kabupaten Tapanuli Tengah,,Kabupaten,,Sumatera Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b99937545443202,gb-22746128B99937545443202,gb-22746128B99937545443202,22746128B99937545443202,Tapanuli Utara,Kabupaten Tapanuli Utara,,Kabupaten,,Sumatera Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b54842505361870,gb-22746128B54842505361870,gb-22746128B54842505361870,22746128B54842505361870,Tapin,Kabupaten Tapin,,Kabupaten,,Kalimantan Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
